PARTIDO_POLITICO,TEMAS,MES,TRIMESTRE
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,otros,July,2
,otros,December,3
,otros,December,3
,"['salud', 'educación', 'seguridad']",December,3
,otros,December,3
,['economía'],December,3
,['educación'],December,3
,['economía'],December,3
,"['salud', 'educación']",December,3
,['educación'],December,3
,['seguridad'],November,3
,otros,November,3
,"['transporte', 'economía', 'seguridad']",November,3
,['seguridad'],November,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,November,3
,['educación'],November,3
,otros,November,3
,otros,November,3
,['educación'],November,3
,"['educación', 'seguridad']",November,3
,otros,November,3
,otros,October,3
,otros,October,3
,['pensión'],October,3
,['educación'],October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,October,3
,['salud'],October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,['educación'],September,3
,otros,September,3
,['salud'],September,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,['salud'],August,2
,"['salud', 'educación']",August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,['salud'],August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,['pensión'],August,2
,otros,August,2
,otros,August,2
,['pensión'],August,2
,['pensión'],August,2
,['pensión'],August,2
,otros,August,2
,"['salud', 'educación']",August,2
,otros,August,2
,otros,August,2
,"['pensión', 'salud']",August,2
,otros,August,2
,otros,August,2
,['salud'],July,2
,['pensión'],July,2
,"['pensión', 'salud']",July,2
,['salud'],July,2
,otros,July,2
,otros,July,2
,otros,July,2
,"['salud', 'educación']",July,2
,otros,July,2
,['educación'],July,2
,['educación'],July,2
,['seguridad'],July,2
,['salud'],July,2
,otros,July,2
,otros,July,2
Partido Renovación Nacional,['seguridad'],December,3
Partido Renovación Nacional,"['salud', 'inflación']",December,3
Partido Renovación Nacional,otros,December,3
Partido Renovación Nacional,otros,December,3
Partido Renovación Nacional,otros,December,3
Partido Renovación Nacional,otros,December,3
Partido Renovación Nacional,otros,December,3
Partido Renovación Nacional,otros,December,3
Partido Renovación Nacional,otros,December,3
Partido Renovación Nacional,otros,December,3
Partido Renovación Nacional,otros,December,3
Partido Renovación Nacional,otros,December,3
Partido Renovación Nacional,otros,December,3
Partido Renovación Nacional,['seguridad'],December,3
Partido Renovación Nacional,['salud'],November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,['educación'],November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,['vivienda'],November,3
Partido Renovación Nacional,['salud'],November,3
Partido Renovación Nacional,['transporte'],November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,['economía'],November,3
Partido Renovación Nacional,['seguridad'],November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,"['vivienda', 'salud', 'economía', 'educación', 'seguridad']",November,3
Partido Renovación Nacional,['vivienda'],November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,['salud'],November,3
Partido Renovación Nacional,['salud'],October,3
Partido Renovación Nacional,"['vivienda', 'salud', 'educación']",October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,['economía'],October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,otros,September,3
Partido Renovación Nacional,otros,September,3
Partido Renovación Nacional,['vivienda'],September,3
Partido Renovación Nacional,otros,September,3
Partido Renovación Nacional,otros,September,3
Partido Renovación Nacional,otros,September,3
Partido Renovación Nacional,otros,September,3
Partido Renovación Nacional,['seguridad'],September,3
Partido Renovación Nacional,['educación'],September,3
Partido Renovación Nacional,"['economía', 'seguridad', 'inflación']",September,3
Partido Renovación Nacional,['economía'],September,3
Partido Renovación Nacional,otros,September,3
Partido Renovación Nacional,['educación'],September,3
Partido Renovación Nacional,['seguridad'],September,3
Partido Renovación Nacional,"['salud', 'educación', 'seguridad']",September,3
Partido Renovación Nacional,otros,September,3
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,['seguridad'],August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,['seguridad'],August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,['vivienda'],August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,"['economía', 'seguridad']",August,2
Partido Renovación Nacional,"['economía', 'seguridad']",August,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,['salud'],July,2
Partido Renovación Nacional,['educación'],July,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,['vivienda'],July,2
Partido Renovación Nacional,['seguridad'],July,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,['educación'],July,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,['seguridad'],December,3
Partido Renovación Nacional,['seguridad'],December,3
Partido Renovación Nacional,otros,December,3
Partido Renovación Nacional,otros,December,3
Partido Renovación Nacional,otros,December,3
Partido Renovación Nacional,['transporte'],December,3
Partido Renovación Nacional,['seguridad'],December,3
Partido Renovación Nacional,otros,December,3
Partido Renovación Nacional,otros,December,3
Partido Renovación Nacional,['educación'],December,3
Partido Renovación Nacional,otros,December,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,['seguridad'],November,3
Partido Renovación Nacional,['seguridad'],November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,['seguridad'],November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,['vivienda'],November,3
Partido Renovación Nacional,"['economía', 'seguridad']",November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,['seguridad'],November,3
Partido Renovación Nacional,['educación'],November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,['economía'],November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,['educación'],November,3
Partido Renovación Nacional,"['transporte', 'seguridad']",November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,['seguridad'],November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,['seguridad'],November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,['seguridad'],November,3
Partido Renovación Nacional,['seguridad'],November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,"['transporte', 'salud', 'seguridad']",November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,"['educación', 'seguridad']",November,3
Partido Renovación Nacional,['seguridad'],November,3
Partido Renovación Nacional,['seguridad'],November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,['seguridad'],November,3
Partido Renovación Nacional,['economía'],November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,['seguridad'],November,3
Partido Renovación Nacional,['seguridad'],November,3
Partido Renovación Nacional,['seguridad'],November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,['seguridad'],November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,['vivienda'],November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,otros,November,3
Partido Renovación Nacional,"['salud', 'educación']",October,3
Partido Renovación Nacional,['economía'],October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,['economía'],October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,['seguridad'],October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,['seguridad'],October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,otros,October,3
Partido Renovación Nacional,"['salud', 'educación']",September,3
Partido Renovación Nacional,otros,September,3
Partido Renovación Nacional,otros,September,3
Partido Renovación Nacional,otros,September,3
Partido Renovación Nacional,otros,September,3
Partido Renovación Nacional,otros,September,3
Partido Renovación Nacional,otros,September,3
Partido Renovación Nacional,['seguridad'],September,3
Partido Renovación Nacional,otros,September,3
Partido Renovación Nacional,['pensión'],September,3
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,['salud'],August,2
Partido Renovación Nacional,['educación'],August,2
Partido Renovación Nacional,['vivienda'],August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,['seguridad'],August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,"['educación', 'seguridad']",August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,['seguridad'],August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,otros,August,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,['crímenes'],July,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,['vivienda'],July,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,['vivienda'],July,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,otros,July,2
